X1	X2	sign
MATA1	YBR281C	NA
MATA1	YBR282W	NA
YBL005W	YBL006C	0
YBL021C	YBR039W	0
YBL021C	YCR028C	0
YBL021C	YDL170W	0
YBL021C	YDL171C	0
YBL021C	YER174C	0
YBL021C	YGL187C	0
YBL021C	YHR050WA	0
YBL021C	YHR051W	0
YBL021C	YLL027W	0
YBL021C	YLR220W	0
YBL021C	YML119W	0
YBL021C	YML120C	0
YBL021C	YNL009W	0
YBL021C	YPL207W	0
YBL103C	YBL043W	NA
YBL103C	YDL066W	NA
YBL103C	YDL067C	NA
YBL103C	YDR042C	NA
YBL103C	YDR127W	NA
YBL103C	YDR508C	NA
YBL103C	YDR510W	NA
YBL103C	YER069W	NA
YBL103C	YGR052W	NA
YBL103C	YHR161C	NA
YBL103C	YHR162W	NA
YBL103C	YIL056W	NA
YBL103C	YJL088W	NA
YBL103C	YJR109C	NA
YBL103C	YJR110W	NA
YBL103C	YJR148W	NA
YBL103C	YLL004W	NA
YBL103C	YLL005C	NA
YBL103C	YLL015W	NA
YBL103C	YLL018C	NA
YBL103C	YLR049C	NA
YBL103C	YLR130C	NA
YBL103C	YLR266C	NA
YBL103C	YLR267W	NA
YBL103C	YMR251WA	NA
YBL103C	YNL036W	NA
YBL103C	YNL037C	NA
YBL103C	YOR136W	NA
YBL103C	YPL135W	NA
YBL103C	YPL137C	NA
YBL103C	YPR036WA	NA
YBR049C	SNR189	NA
YBR049C	SNR37	NA
YBR049C	SNR41	NA
YBR049C	SNR51	NA
YBR049C	SNR70	NA
YBR049C	SNR83	NA
YBR049C	TG(GCC)G2	NA
YBR049C	TK(UUU)P	NA
YBR049C	TP(UGG)H	NA
YBR049C	YAL030W	NA
YBR049C	YAL031C	NA
YBR049C	YBL046W	NA
YBR049C	YBL047C	NA
YBR049C	YBL058W	NA
YBR049C	YBR095C	NA
YBR049C	YBR096W	NA
YBR049C	YBR130C	NA
YBR049C	YBR131W	NA
YBR049C	YBR164C	NA
YBR049C	YBR165W	NA
YBR049C	YBR170C	NA
YBR049C	YBR171W	NA
YBR049C	YBR179C	NA
YBR049C	YBR180W	NA
YBR049C	YBR236C	NA
YBR049C	YBR237W	NA
YBR049C	YCR032W	NA
YBR049C	YCR042C	NA
YBR049C	YCR067C	NA
YBR049C	YCR068W	NA
YBR049C	YDL045WA	NA
YBR049C	YDL137W	NA
YBR049C	YDL140C	NA
YBR049C	YDL155W	NA
YBR049C	YDL173W	NA
YBR049C	YDL174C	NA
YBR049C	YDL186W	NA
YBR049C	YDL188C	NA
YBR049C	YDL212W	NA
YBR049C	YDL213C	NA
YBR049C	YDL225W	NA
YBR049C	YDL226C	NA
YBR049C	YDR003W	NA
YBR049C	YDR028C	NA
YBR049C	YDR036C	NA
YBR049C	YDR037W	NA
YBR049C	YDR155C	NA
YBR049C	YDR156W	NA
YBR049C	YDR190C	NA
YBR049C	YDR191W	NA
YBR049C	YDR257C	NA
YBR049C	YDR313C	NA
YBR049C	YDR328C	NA
YBR049C	YDR457W	NA
YBR049C	YDR465C	NA
YBR049C	YDR466W	NA
YBR049C	YEL022W	NA
YBR049C	YEL023C	NA
YBR049C	YER013W	NA
YBR049C	YER025W	NA
YBR049C	YER039CA	NA
YBR049C	YER039C	NA
YBR049C	YER040W	NA
YBR049C	YER048WA	NA
YBR049C	YER068W	NA
YBR049C	YER105C	NA
YBR049C	YER106W	NA
YBR049C	YER156C	NA
YBR049C	YER157W	NA
YBR049C	YFL005W	NA
YBR049C	YFL023W	NA
YBR049C	YFL024C	NA
YBR049C	YGL068W	NA
YBR049C	YGL070C	NA
YBR049C	YGL119W	NA
YBR049C	YGL120C	NA
YBR049C	YGL151W	NA
YBR049C	YGL160W	NA
YBR049C	YGL161C	NA
YBR049C	YGL181W	NA
YBR049C	YGL183C	NA
YBR049C	YGL191W	NA
YBR049C	YGL198W	NA
YBR049C	YGL200C	NA
YBR049C	YGL237C	NA
YBR049C	YGL244W	NA
YBR049C	YGL248W	NA
YBR049C	YGR012W	NA
YBR049C	YGR078C	NA
YBR049C	YGR079W	NA
YBR049C	YGR132C	NA
YBR049C	YGR133W	NA
YBR049C	YGR147C	NA
YBR049C	YGR179C	NA
YBR049C	YGR218W	NA
YBR049C	YGR231C	NA
YBR049C	YGR232W	NA
YBR049C	YGR235C	NA
YBR049C	YGR241C	NA
YBR049C	YGR243W	NA
YBR049C	YHL030W	NA
YBR049C	YHL031C	NA
YBR049C	YHR026W	NA
YBR049C	YHR146W	NA
YBR049C	YHR170W	NA
YBR049C	YIL022W	NA
YBR049C	YIL023C	NA
YBR049C	YIL075C	NA
YBR049C	YIL108W	NA
YBR049C	YIL109C	NA
YBR049C	YIL112W	NA
YBR049C	YIL125W	NA
YBR049C	YJL001W	NA
YBR049C	YJL002C	NA
YBR049C	YJL043W	NA
YBR049C	YJL044C	NA
YBR049C	YJL105W	NA
YBR049C	YJL194W	NA
YBR049C	YJL196C	NA
YBR049C	YJR007W	NA
YBR049C	YJR085C	NA
YBR049C	YJR086W	NA
YBR049C	YJR090C	NA
YBR049C	YJR098C	NA
YBR049C	YJR099W	NA
YBR049C	YJR122W	NA
YBR049C	YJR137C	NA
YBR049C	YJR138W	NA
YBR049C	YKL051W	NA
YBR049C	YKL052C	NA
YBR049C	YKL058W	NA
YBR049C	YKL059C	NA
YBR049C	YKL072W	NA
YBR049C	YKL104C	NA
YBR049C	YKL145W	NA
YBR049C	YKR015C	NA
YBR049C	YKR016W	NA
YBR049C	YKR068C	NA
YBR049C	YKR069W	NA
YBR049C	YLL040C	NA
YBR049C	YLR223C	NA
YBR049C	YLR224W	NA
YBR049C	YLR262C	NA
YBR049C	YLR309C	NA
YBR049C	YLR378C	NA
YBR049C	YLR380W	NA
YBR049C	YLR390WA	NA
YBR049C	YML001W	NA
YBR049C	YML081CA	NA
YBR049C	YML081W	NA
YBR049C	YML119W	NA
YBR049C	YML120C	NA
YBR049C	YML129C	NA
YBR049C	YMR039C	NA
YBR049C	YMR040W	NA
YBR049C	YMR047C	NA
YBR049C	YMR048W	NA
YBR049C	YMR117C	NA
YBR049C	YMR121C	NA
YBR049C	YMR122WA	NA
YBR049C	YMR123W	NA
YBR049C	YMR182C	NA
YBR049C	YMR182WA	NA
YBR049C	YMR186W	NA
YBR049C	YMR188C	NA
YBR049C	YMR189W	NA
YBR049C	YMR214W	NA
YBR049C	YMR221C	NA
YBR049C	YMR280C	NA
YBR049C	YMR281W	NA
YBR049C	YNL008C	NA
YBR049C	YNL090W	NA
YBR049C	YNL091W	NA
YBR049C	YNL111C	NA
YBR049C	YNL113W	NA
YBR049C	YNL115C	NA
YBR049C	YNL169C	NA
YBR049C	YNL243W	NA
YBR049C	YNL244C	NA
YBR049C	YNL279W	NA
YBR049C	YNL280C	NA
YBR049C	YNL308C	NA
YBR049C	YNR011C	NA
YBR049C	YNR012W	NA
YBR049C	YNR039C	NA
YBR049C	YNR040W	NA
YBR049C	YOL004W	NA
YBR049C	YOL005C	NA
YBR049C	YOL006C	NA
YBR049C	YOL144W	NA
YBR049C	YOL145C	NA
YBR049C	YOR021C	NA
YBR049C	YOR044W	NA
YBR049C	YOR048C	NA
YBR049C	YOR093C	NA
YBR049C	YOR094W	NA
YBR049C	YOR116C	NA
YBR049C	YOR117W	NA
YBR049C	YOR122C	NA
YBR049C	YOR128C	NA
YBR049C	YOR149C	NA
YBR049C	YOR150W	NA
YBR049C	YOR157C	NA
YBR049C	YOR158W	NA
YBR049C	YOR187W	NA
YBR049C	YOR271C	NA
YBR049C	YOR272W	NA
YBR049C	YOR287C	NA
YBR049C	YOR324C	NA
YBR049C	YOR326W	NA
YBR049C	YOR335C	NA
YBR049C	YOR336W	NA
YBR049C	YOR353C	NA
YBR049C	YPL120W	NA
YBR049C	YPL121C	NA
YBR049C	YPL180W	NA
YBR049C	YPL204W	NA
YBR049C	YPL206C	NA
YBR049C	YPL211W	NA
YBR049C	YPL212C	NA
YBR049C	YPR025C	NA
YBR049C	YPR026W	NA
YBR049C	YPR055W	NA
YBR049C	YPR119W	NA
YBR049C	YPR163C	NA
YBR049C	YPR164W	NA
YBR083W	SNR61	0
YBR083W	YAR014C	0
YBR083W	YAR015W	0
YBR083W	YBL016W	0
YBR083W	YBL017C	0
YBR083W	YBR082C	0
YBR083W	YDL126C	0
YBR083W	YDL127W	0
YBR083W	YDR309C	0
YBR083W	YEL040W	0
YBR083W	YER118C	0
YBR083W	YFL039C	0
YBR083W	YGL062W	0
YBR083W	YGR014W	0
YBR083W	YGR221C	0
YBR083W	YGR222W	0
YBR083W	YIL118W	0
YBR083W	YIL119C	0
YBR083W	YIL123W	0
YBR083W	YJL186W	0
YBR083W	YJL187C	0
YBR083W	YKL096CB	0
YBR083W	YKL096WA	0
YBR083W	YKL104C	0
YBR083W	YKR091W	0
YBR083W	YLR084C	0
YBR083W	YMR065W	0
YBR083W	YMR135C	0
YBR083W	YMR136W	0
YBR083W	YMR232W	0
YBR083W	YNL053W	0
YBR083W	YNL282W	0
YBR083W	YNL283C	0
YBR083W	YNL289W	0
YBR083W	YOL105C	0
YBR083W	YPL163C	0
YBR083W	YPR158WA	0
YBR083W	YPR158WB	0
YBR182C	YLR390WA	NA
YBR240C	YBR092C	NA
YBR240C	YDL080C	NA
YBR240C	YDR438W	NA
YBR240C	YLR004C	NA
YBR240C	YLR005W	NA
YBR240C	YOL055C	NA
YBR240C	YPL213W	NA
YBR240C	YPL214C	NA
YCR106W	YBR015C	NA
YCR106W	YBR016W	NA
YCR106W	YFL023W	NA
YCR106W	YFL024C	NA
YCR106W	YGL157W	NA
YCR106W	YGR100W	NA
YCR106W	YNL241C	NA
YCR106W	YOL125W	NA
YCR106W	YOL126C	NA
YCR106W	YPR127W	NA
YDL020C	LSR1	0
YDL020C	YBL022C	0
YDL020C	YBR049C	0
YDL020C	YCR059C	0
YDL020C	YCR061W	0
YDL020C	YCR092C	0
YDL020C	YCR093W	0
YDL020C	YDL143W	0
YDL020C	YDL144C	0
YDL020C	YDR363WA	0
YDL020C	YDR394W	0
YDL020C	YDR427W	0
YDL020C	YEL037C	0
YDL020C	YER012W	0
YDL020C	YER021W	0
YDL020C	YER094C	0
YDL020C	YER095W	0
YDL020C	YER163C	0
YDL020C	YER164W	0
YDL020C	YER177W	0
YDL020C	YFL023W	0
YDL020C	YFL024C	0
YDL020C	YFR003C	0
YDL020C	YFR004W	0
YDL020C	YFR010W	0
YDL020C	YFR050C	0
YDL020C	YGL010W	0
YDL020C	YGL011C	0
YDL020C	YGL012W	0
YDL020C	YGL013C	0
YDL020C	YGL047W	0
YDL020C	YGL048C	0
YDL020C	YGL122C	0
YDL020C	YGL172W	0
YDL020C	YGL173C	0
YDL020C	YGR047C	0
YDL020C	YGR048W	0
YDL020C	YGR135W	0
YDL020C	YGR142W	0
YDL020C	YGR253C	0
YDL020C	YGR254W	0
YDL020C	YIL075C	0
YDL020C	YJL001W	0
YDL020C	YJL002C	0
YDL020C	YJR005CA	0
YDL020C	YJR006W	0
YDL020C	YKL054C	0
YDL020C	YKL145W	0
YDL020C	YKL210W	0
YDL020C	YLL039C	0
YDL020C	YLR421C	0
YDL020C	YLR422W	0
YDL020C	YML092C	0
YDL020C	YNL155W	0
YDL020C	YNL156C	0
YDL020C	YNL250W	0
YDL020C	YNL251C	0
YDL020C	YOL038CA	0
YDL020C	YOL038W	0
YDL020C	YOR052C	0
YDL020C	YOR157C	0
YDL020C	YOR158W	0
YDL020C	YOR259C	0
YDL020C	YOR260W	0
YDL020C	YOR261C	0
YDL020C	YOR262W	0
YDL020C	YPR107C	0
YDL020C	YPR108W	0
YDL048C	YAL040C	NA
YDL056W	RUF1	0
YDL056W	TA(AGC)P	0
YDL056W	TC(GCA)P2	0
YDL056W	YAR007C	0
YDL056W	YAR008W	0
YDL056W	YBL035C	0
YDL056W	YBR077C	0
YDL056W	YBR078W	0
YDL056W	YCL061C	0
YDL056W	YCR065W	0
YDL056W	YDL003W	0
YDL056W	YDL017W	0
YDL056W	YDL018C	0
YDL056W	YDL101C	0
YDL056W	YDR093W	0
YDL056W	YDR097C	0
YDL056W	YDR113C	0
YDL056W	YDR115W	0
YDL056W	YDR263C	0
YDL056W	YDR297W	0
YDL056W	YDR309C	0
YDL056W	YDR451C	0
YDL056W	YDR452W	0
YDL056W	YDR507C	0
YDL056W	YDR524CB	0
YDL056W	YDR524C	0
YDL056W	YDR524WA	0
YDL056W	YDR525WA	0
YDL056W	YDR527W	0
YDL056W	YDR528W	0
YDL056W	YER070W	0
YDL056W	YER111C	0
YDL056W	YER112W	0
YDL056W	YER118C	0
YDL056W	YGR041W	0
YDL056W	YGR078C	0
YDL056W	YGR079W	0
YDL056W	YGR109C	0
YDL056W	YGR109WA	0
YDL056W	YGR109WB	0
YDL056W	YGR189C	0
YDL056W	YGR221C	0
YDL056W	YGR222W	0
YDL056W	YHR061C	0
YDL056W	YHR110W	0
YDL056W	YHR149C	0
YDL056W	YHR150W	0
YDL056W	YHR153C	0
YDL056W	YHR154W	0
YDL056W	YIL026C	0
YDL056W	YIL140W	0
YDL056W	YJL073W	0
YDL056W	YJL074C	0
YDL056W	YJL115W	0
YDL056W	YJL116C	0
YDL056W	YJL186W	0
YDL056W	YJL187C	0
YDL056W	YJL194W	0
YDL056W	YJL196C	0
YDL056W	YJR001W	0
YDL056W	YJR030C	0
YDL056W	YJR043C	0
YDL056W	YKL007W	0
YDL056W	YKL008C	0
YDL056W	YKL101W	0
YDL056W	YKL103C	0
YDL056W	YKR077W	0
YDL056W	YLR103C	0
YDL056W	YLR104W	0
YDL056W	YLR300W	0
YDL056W	YLR384C	0
YDL056W	YLR385C	0
YDL056W	YLR386W	0
YDL056W	YLR430W	0
YDL056W	YML012W	0
YDL056W	YML027W	0
YDL056W	YMR078C	0
YDL056W	YMR079W	0
YDL056W	YMR179W	0
YDL056W	YMR199W	0
YDL056W	YMR279C	0
YDL056W	YMR305C	0
YDL056W	YMR306W	0
YDL056W	YMR307W	0
YDL056W	YNL077W	0
YDL056W	YNL102W	0
YDL056W	YNL192W	0
YDL056W	YNL218W	0
YDL056W	YNL219C	0
YDL056W	YNL231C	0
YDL056W	YNL273W	0
YDL056W	YNL274C	0
YDL056W	YNL289W	0
YDL056W	YNL298W	0
YDL056W	YNL312W	0
YDL056W	YNL313C	0
YDL056W	YNR009W	0
YDL056W	YOR066W	0
YDL056W	YOR074C	0
YDL056W	YOR075W	0
YDL056W	YPL014W	0
YDL056W	YPL015C	0
YDL056W	YPL152WA	0
YDL056W	YPL152W	0
YDL056W	YPL153C	0
YDL056W	YPL267W	0
YDL056W	YPR120C	0
YDL056W	YPR121W	0
YDL056W	YPR159W	0
YDL056W	YPR174C	0
YDL056W	YPR175W	0
YDL106C	TE(CUC)D	0
YDL106C	TP(UGG)N1	0
YDL106C	TV(CAC)D	0
YDL106C	TY(GUA)M2	0
YDL106C	YBR044C	0
YDL106C	YBR048W	0
YDL106C	YBR085CA	0
YDL106C	YBR238C	0
YDL106C	YCL030C	0
YDL106C	YCR021C	0
YDL106C	YDL058W	0
YDL106C	YDL059C	0
YDL106C	YDL225W	0
YDL106C	YDL226C	0
YDL106C	YDR064W	0
YDL106C	YDR077W	0
YDL106C	YDR279W	0
YDL106C	YDR306C	0
YDL106C	YDR307W	0
YDL106C	YER013W	0
YDL106C	YER045C	0
YDL106C	YER046W	0
YDL106C	YER048WA	0
YDL106C	YGL001C	0
YDL106C	YGR192C	0
YDL106C	YGR204CA	0
YDL106C	YGR205W	0
YDL106C	YIL076W	0
YDL106C	YIL077C	0
YDL106C	YIL123W	0
YDL106C	YIL166C	0
YDL106C	YJL159W	0
YDL106C	YJL160C	0
YDL106C	YJR011C	0
YDL106C	YJR013W	0
YDL106C	YKL101W	0
YDL106C	YKL103C	0
YDL106C	YLL015W	0
YDL106C	YLL018C	0
YDL106C	YLR430W	0
YDL106C	YLR438CA	0
YDL106C	YLR439W	0
YDL106C	YMR053C	0
YDL106C	YMR054W	0
YDL106C	YMR283C	0
YDL106C	YMR284W	0
YDL106C	YNL027W	0
YDL106C	YNL029C	0
YDL106C	YNL036W	0
YDL106C	YNL037C	0
YDL106C	YNL042WB	0
YDL106C	YNL241C	0
YDL106C	YOL082W	0
YDL106C	YOL117W	0
YDL106C	YOL119C	0
YDL106C	YPL239W	0
YDL106C	YPL240C	0
YDL170W	YNL241C	0
YDR043C	YBL029CA	1
YDR043C	YBL029W	1
YDR043C	YBL030C	1
YDR043C	YBR018C	1
YDR043C	YBR066C	1
YDR043C	YBR150C	1
YDR043C	YBR151W	1
YDR043C	YBR157C	1
YDR043C	YBR158W	1
YDR043C	YDL089W	1
YDR043C	YDL090C	1
YDR043C	YDR044W	1
YDR043C	YDR077W	1
YDR043C	YDR111C	1
YDR043C	YDR435C	1
YDR043C	YDR436W	1
YDR043C	YDR508C	1
YDR043C	YDR510W	1
YDR043C	YEL001C	1
YDR043C	YEL040W	1
YDR043C	YER001W	1
YDR043C	YER010C	1
YDR043C	YER011W	1
YDR043C	YER028C	1
YDR043C	YER096W	1
YDR043C	YER145C	1
YDR043C	YER146W	1
YDR043C	YFR015C	1
YDR043C	YGL012W	1
YDR043C	YGL013C	1
YDR043C	YGR052W	1
YDR043C	YGR237C	1
YDR043C	YIL019W	1
YDR043C	YIL020C	1
YDR043C	YIR013C	1
YDR043C	YIR014W	1
YDR043C	YJL106W	1
YDR043C	YJL107C	1
YDR043C	YJL194W	1
YDR043C	YJL196C	1
YDR043C	YKL096CB	1
YDR043C	YKL096W	1
YDR043C	YKL109W	1
YDR043C	YKL110C	1
YDR043C	YKR066C	1
YDR043C	YKR067W	1
YDR043C	YLR012C	1
YDR043C	YLR013W	1
YDR043C	YLR187W	1
YDR043C	YLR266C	1
YDR043C	YLR267W	1
YDR043C	YML121W	1
YDR043C	YML123C	1
YDR043C	YMR011W	1
YDR043C	YMR084W	1
YDR043C	YMR135C	1
YDR043C	YMR136W	1
YDR043C	YMR251WA	1
YDR043C	YNL065W	1
YDR043C	YNL231C	1
YDR043C	YNR060W	1
YDR043C	YOL028C	1
YDR043C	YOR136W	1
YDR043C	YOR138C	1
YDR043C	YOR140W	1
YDR043C	YOR226C	1
YDR043C	YOR227W	1
YDR043C	YPL024W	1
YDR043C	YPL026C	1
YDR043C	YPL058C	1
YDR043C	YPL230W	1
YDR043C	YPR061C	1
YDR043C	YPR062W	1
YDR043C	YPR156C	1
YDR043C	YPR157W	1
YDR123C	SNR17a	0
YDR123C	YBR029C	0
YDR123C	YBR030W	0
YDR123C	YCR057C	0
YDR123C	YDL049C	0
YDR123C	YDR146C	0
YDR123C	YDR147W	0
YDR123C	YDR169CA	0
YDR123C	YDR169C	0
YDR123C	YDR497C	0
YDR123C	YGR238C	0
YDR123C	YHL020C	0
YDR123C	YJL140W	0
YDR123C	YJL141C	0
YDR123C	YJL153C	0
YDR123C	YJR104C	0
YDR123C	YJR105W	0
YDR123C	YKL182W	0
YDR123C	YLR034C	0
YDR123C	YML075C	0
YDR123C	YNL169C	0
YDR123C	YNR016C	0
YDR123C	YNR017W	0
YDR123C	YOR234C	0
YDR123C	YOR316CA	0
YDR123C	YOR316C	0
YDR123C	YOR317W	0
YDR123C	YPL231W	0
YDR146C	SNR79	NA
YDR146C	YAL017W	NA
YDR146C	YAL018C	NA
YDR146C	YBR157C	NA
YDR146C	YBR158W	NA
YDR146C	YDL030W	NA
YDR146C	YDL117W	NA
YDR146C	YDL119C	NA
YDR146C	YDL127W	NA
YDR146C	YDL173W	NA
YDR146C	YDL174C	NA
YDR146C	YDL179W	NA
YDR146C	YDL225W	NA
YDR146C	YDL226C	NA
YDR146C	YDL227C	NA
YDR146C	YDR397C	NA
YDR146C	YDR398W	NA
YDR146C	YFR017C	NA
YDR146C	YGL028C	NA
YDR146C	YGL108C	NA
YDR146C	YGR041W	NA
YDR146C	YGR060W	NA
YDR146C	YGR086C	NA
YDR146C	YGR189C	NA
YDR146C	YGR253C	NA
YDR146C	YGR254W	NA
YDR146C	YIL050W	NA
YDR146C	YIL051C	NA
YDR146C	YIR004W	NA
YDR146C	YJL080C	NA
YDR146C	YJL159W	NA
YDR146C	YJL160C	NA
YDR146C	YKL163W	NA
YDR146C	YKL164C	NA
YDR146C	YKL185W	NA
YDR146C	YKL186C	NA
YDR146C	YLR105C	NA
YDR146C	YLR194C	NA
YDR146C	YLR286C	NA
YDR146C	YLR438CA	NA
YDR146C	YLR439W	NA
YDR146C	YML111W	NA
YDR146C	YMR251WA	NA
YDR146C	YMR261C	NA
YDR146C	YMR262W	NA
YDR146C	YNL078W	NA
YDR146C	YNL079C	NA
YDR146C	YNL160W	NA
YDR146C	YNL192W	NA
YDR146C	YNL238W	NA
YDR146C	YNL327W	NA
YDR146C	YNL328C	NA
YDR146C	YOR138C	NA
YDR146C	YOR140W	NA
YDR146C	YPL157W	NA
YDR146C	YPL158C	NA
YDR146C	YPR183W	NA
YDR207C	TL(CAA)K	1
YDR207C	YAL053W	1
YDR207C	YAL054C	1
YDR207C	YBL015W	1
YDR207C	YBL063W	1
YDR207C	YBL064C	1
YDR207C	YBR184W	1
YDR207C	YBR283C	1
YDR207C	YBR284W	1
YDR207C	YCR059C	1
YDR207C	YCR061W	1
YDR207C	YDL193W	1
YDR207C	YDL210W	1
YDR207C	YDL215C	1
YDR207C	YDR035W	1
YDR207C	YDR054C	1
YDR207C	YDR055W	1
YDR207C	YDR091C	1
YDR207C	YDR092W	1
YDR207C	YDR284C	1
YDR207C	YDR285W	1
YDR207C	YDR508C	1
YDR207C	YDR510W	1
YDR207C	YEL024W	1
YDR207C	YEL025C	1
YDR207C	YER044CA	1
YDR207C	YER111C	1
YDR207C	YER112W	1
YDR207C	YER130C	1
YDR207C	YER131W	1
YDR207C	YER179W	1
YDR207C	YGL184C	1
YDR207C	YGL250W	1
YDR207C	YGL251C	1
YDR207C	YGR067C	1
YDR207C	YGR264C	1
YDR207C	YGR266W	1
YDR207C	YGR268C	1
YDR207C	YGR270W	1
YDR207C	YGR280C	1
YDR207C	YGR281W	1
YDR207C	YHL030W	1
YDR207C	YHL031C	1
YDR207C	YHR124W	1
YDR207C	YHR136C	1
YDR207C	YHR137W	1
YDR207C	YHR153C	1
YDR207C	YHR154W	1
YDR207C	YJL051W	1
YDR207C	YJL089W	1
YDR207C	YJL090C	1
YDR207C	YJL153C	1
YDR207C	YKL078W	1
YDR207C	YKR009C	1
YDR207C	YLL019C	1
YDR207C	YLL029W	1
YDR207C	YLL031C	1
